label,text
0,yalru lyfu astn chikku bt innu mundh lyf ali halla ke bilo marriageprogram edha so lyf nt yet ovr chikkuali vargu lyfu meow meowd
0,kinda first one get twelv aah speak tomo
1,num urgent mobil no num xxxxxxxxx won å num num bonu caller prize num num num num nd attempt reach call num asap
0,ok good then later come find c lucki told go earlier later pple take finish no more again
0,wat make u thk ill fall down actual thk im quit prone num fall lucki dad home ask come n fetch alreadi
1,num guarante latest nokia phone num gb ipod mp num player å num prize txt wordcollect no num tcllc nyusa num pmt msgrcvd num
0,account refil success inr ltdecimalgt keralacircl prepaid account balanc rs ltdecimalgt transact id kr ltgt
0,wont touch permiss
1,hi luci hubbi meetin all day fri will b alon hotel u fanci cumin over pl leav msg num day num luci x callså num minmobsmorelkpobox num hp num fl
0,num wonder world num th num th ur style num th ur smile num th ur person num rd ur natur num nd ur sm num st ur love friendship good morn dear
0,take some small dose tablet fever
0,oh u must taken real valentin shop first
0,just sent email ûò address incomm right
0,will gon na blake all night might abl get here littl earli
0,friendship not game play not word say doesnt start march end may tomorrow yesterday today e
0,nice waitshould text right now im not gon na pay ticket ya know
0,im watch lotr w si di aft so u wan num meet num dinner nite not
0,whi keep away like
0,think far more than find check googl map place dorm
0,trip ok quit tire lor uni start today ok num co im not take ani modul ju concentr final yr project
0,alway say welp
0,im guy browsin compulsori
0,ok
0,puriti friendship between two not smile after read forward messageit smile just see name gud evng musthu
0,sorri ill call later
0,should add dont realli care cant can least get dude fuck hey money want
0,hello lover how goe new job there now happi think wake slave send teas kiss across sea
0,told number gautham
0,tell no need investig anywher
0,ok juz receiv
0,cant believ said so mani thing morn when all realli want say good morn love beauti morn see librari later
1,account credit num free text messag activ just txt word credit no num tc www num biz
0,end might still vomit okay not everyth will come
0,how moneya youmoney aint thinghow sha
0,everyth weather keep extra warm cold noth seriou pl lot vitamin c
0,hey gal anyon u go down e drive centr tmr
0,im alway yahoo messeng now just send messag ill get may send mobil mode sha ill get will repli
0,im put now should readi lttimegt
0,time n smile r two crucial thing life sometim time make us forget smile sometim someon smile make us forget time gud noon
1,sm ac jsco energi high u may not know where num channel num day ur leadership skill r strong psychic repli an wquestion end repli end jsco
0,hostbas idp linux system
1,hot live fantasi call now num just num p per min ntt ltd po box num croydon cr num num wb num nation rate call
0,don no dawhat plan
0,ill there ltgt ok
0,oh god im almost home
0,total video convert free download type googl search
1,thank vote now sing along star karaok mobil free link just repli sing now
0,wen ur lovabl bcum angri wid u dnt take serious coz be angri d most childish n true way show deep affect care n luv kettoda manda nice day da
0,sound like someth someon test would sayi
0,when u love someon dont make love u much u love so much dont want love anyon except gud nit
0,petei phone still jenni colleg leannewhat up now
0,oop sorri just check dont mind pick up tomo half eight station would ok
0,hey sweet wonder when moment might come want send file someon wont go over yahoo connect suck rememb when set up page go download format disc could tell how know some other way download big file can download stuff directli internet ani help would great prey teas kiss
0,how champ just leav glasgow
0,kall bestcongrat
0,wonder youll get text
0,need come home give some good lovin
1,brand new mobil music servic now live free music player will arriv shortli just instal phone brows content top artist
0,shall ask one thing dont mistak
0,check wid corect spele ie sarcasm
1,urgent mobil no award å num num bonu caller prize num num num num nd attempt contact call num num num box num qu bt nation rate
0,angri happen dear
0,thk u dun haf num hint e forum alreadi lor co told ron n darren go num tell shuhui
0,yup ok thanx
0,hict employe how
0,pl pl find aunt nike
0,wow love sooo much know can bare stand wonder how day goe well love think miss
0,no scream mean shout
0,hey happen de alright
0,should pick up receipt someth earlier
0,think chennai well settl
0,oh dang didnt mean o send lol
0,unfortun ive just found pick sister up airport even so dont think ill go all should tri go one th
0,horribl bf now v hungri
0,rememb day
1,won nokia num get when win free auction take part send nokia num now hgsuit num num land roww num jhl num
0,how feel mr not real valentin just yo valentin even tho u hardli play
0,all sound good finger make difficult type
0,midnight earliest
0,your not sure im not tri make xavier smoke dont want smoke after be told smoke too much
0,k come nordstrom when your done
0,u konw waht rael friendship im gving yuo exmpel jsut ese tih msg evrey splle tih msg wrnog bt sitll yuo can ra wihtuot ayn mitsak goodnight amp nice sleepsweet dream
0,now press confer da
1,hello orang num month free access game news sport plu num free text num photo messag repli ye term appli wwworangecoukow
0,after complet degre there no use join financ
0,good afternoon love ani job prospect miss be lazi bleak hmmm happi fill love
0,shant disturb u anymor jia
0,bishan lar nearer no need buy so earli co buy now got ta park car
0,dont know again oh
0,dude sux snake got old raiden got buff
0,say hi get ass back south tampa prefer kegger
0,e msg ju now u said thank gift
0,u too
0,ok how dear call chechi
0,yeah tote when u wan na
0,ok found di pierr cardin one look normal cost num sale
0,good sleep rhythm person establish rhythm bodi will learn use want know more
0,wat r u do
0,messag truro hospit ext can phone here phone side
0,singl line big mean miss anyth num ur best life
0,just got some ga money ani chanc gang want go grand natur adventur
0,dnt worryus ice piec cloth packalso take num tablet
0,dude just saw park car sunroof pop up sux
0,get readi put excel sub face
0,tmrw im finish num door
0,ltgt g saw few day ago guy want sell wifi onli ltgt num g ltgt that whi blank
0,late will there
0,whatev im pretti piss
0,today accept dayu accept brother sister lover dear num best num clo num lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd no rpli mean enemi
0,dont much imag class
0,noi got rumour go buy apart chennai
0,near kalainar tv officethenampet
1,ur cashbal current num pound maxim ur cashin now send go num onli num pmsg cc num hgsuit num num land roww num j num hl
1,sm auction brand new nokia num up num auction today auction free num join take part txt nokia num now hgsuit num num land roww num j num hl
0,si catch e show e afternoon so im not watch w so c u wan num watch today tmr lor
0,sound gd haha can wah u yan jiu so fast liao
0,no nosi guess idk over react im freak
0,rememb all those whom hurt dure day satan impost mene pay priceso itmay destini keep go u said pray get mind get over same
0,how make girl happi not all difficult make girl happi u onli need num friend num companion num lover num chef ltgt good listen ltgt organ ltgt good boyfriend ltgt veri clean ltgt sympathet ltgt athlet ltgt warm ltgt courag ltgt determin ltgt true ltgt depend ltgt intellig ltgt psychologist ltgt pest extermin ltgt psychiatrist ltgt healer ltgt stylist ltgt driver aaniy pudunga venaam
0,whi princess bet brotha all chase
0,shall book chez jule half eight that ok
0,hhahhaahahah rofl wtf nig leonardo room someth
0,yep derek hous now see sunday lt num
0,cool let know befor kick around ltgt ill all day
0,sorri ill call later
0,wonder would okay call uncl john let know thing not same nigeria r here ltgt dollar num year sent know strain plan pay back everi dime give everi dime so expect anyth not practic someth like
0,there no other charg after transfer charg can withdraw anyhow like
0,dont search love let love find u that whi call fall love bcoz u dont forc yourself u just fall u know there smeon hold u bslvyl
0,num let go bill miller
0,love set soul fire not just spark flame big rawr flame xoxo
0,somewhr someon sure made num u god decid perfect time make u meet dat person till den enjoy ur crush
0,that honeymoon outfit
0,will help propos go back again tomorrow
1,privat num account statement show num unredeem s m point call num identifi code num expir num num num
0,never blame day ur life good day give u happi bad day give u experi both essenti life all god bless good morn
0,pl confirm time collect chequ
1,regist subscrib yr draw num å num gift voucher will b enter receipt correct an when next olymp txt an num
1,urgent mobil number award å num prize guarante call num land line claim num valid num hr onli num ppm
0,daddi will take good care
0,yeah probabl still got ta check leo
